AccidentKey_FromNDOR,AccidentYear,AccidentDate,PedestrianOrPedalcyclist,Latitude,Longitude,AccidentSeverity_CodeFromNDOR,TotalFatalities,TotalInjuries,Time,AlcoholInvolved,WeatherConditions,Douglas_Sarpy_LandUseCode,CountyName,CityName,Census_CityPopulation2000,Census_CityPopulation2010,Census_STATEFP10,Census_PLACEFP10,Census_PLACENS10
212039460,2012,8/29/12 0:00,Cyclists,41.8241239999999,-103.660289,4,0,1,1345,N,Clear,,Scotts Bluff,Gering,7737,8500,31,18580,2394885
212039521,2012,8/22/12 0:00,Cyclists,40.842503,-96.682254,4,0,1,745,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
212039598,2012,8/27/12 0:00,Cyclists,40.811816,-96.6306239999999,4,0,1,1005,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
212039601,2012,8/27/12 0:00,Cyclists,40.820742,-96.653221,4,0,1,1600,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
212039618,2012,8/28/12 0:00,Pedestrian,40.8061769999999,-96.6537529999999,4,0,1,1700,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
212039674,2012,8/29/12 0:00,Cyclists,42.032775,-97.406936,4,0,1,2499,N,Clear,,Madison,Norfolk,23403,24210,31,34615,2395248
212039740,2012,9/4/12 0:00,Pedestrian,40.7989499999999,-96.6866639999999,4,0,1,1544,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
212039751,2012,9/5/12 0:00,Cyclists,40.798926,-96.6193559999999,3,0,1,1723,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
212039761,2012,9/5/12 0:00,Pedestrian,40.842956,-96.7137579999999,3,0,1,1752,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
212039817,2012,8/17/12 0:00,Pedestrian,40.9077709999999,-97.0990829999999,2,0,1,1243,N,Clear,,Seward,Seward,6485,6964,31,44420,2396580
212039833,2012,8/18/12 0:00,Pedestrian,41.442056,-96.5076609999999,3,0,1,1650,N,Cloudy,,Dodge,Fremont,25212,26397,31,17670,838010
212039877,2012,8/21/12 0:00,Cyclists,40.5969729999999,-98.392199,3,0,1,1315,N,Clear,,Adams,Hastings,24872,24907,31,21415,838051
212039934,2012,9/7/12 0:00,Cyclists,40.786638,-99.7670619999999,4,0,2,2020,N,Clear,,Dawson,Lexington,10011,10230,31,26910,2395698
212040267,2012,9/10/12 0:00,Pedestrian,40.742739,-96.670833,2,0,1,1954,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
212040439,2012,9/4/12 0:00,Cyclists,41.1527299999999,-100.791451,4,0,1,724,N,Clear,,Lincoln,North Platte,23933,24733,31,35000,2395260
212040616,2012,9/11/12 0:00,Cyclists,40.828004,-96.672831,3,0,1,1653,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
212040658,2012,9/1/12 0:00,Pedestrian,40.733173,-96.660577,3,0,1,807,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
212040665,2012,9/1/12 0:00,Cyclists,40.839578,-96.700523,3,0,1,2252,Y,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
212040772,2012,9/8/12 0:00,Cyclists,41.8225849999999,-103.665404,4,0,1,1724,N,Clear,,Scotts Bluff,Gering,7737,8500,31,18580,2394885
212040806,2012,8/16/12 0:00,Cyclists,40.5851079999999,-98.392419,4,0,1,1800,N,Clear,,Adams,Hastings,24872,24907,31,21415,838051
212040924,2012,9/13/12 0:00,Cyclists,40.798887,-96.605979,4,0,1,1342,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
212041029,2012,9/15/12 0:00,Pedestrian,40.7791179999999,-96.682507,4,0,1,1027,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
212041184,2012,9/5/12 0:00,Cyclists,42.0326859999999,-97.416858,4,0,1,913,N,Clear,,Madison,Norfolk,23403,24210,31,34615,2395248
212041201,2012,8/31/12 0:00,Cyclists,40.713931,-99.102496,3,0,1,757,N,Clear,,Buffalo,Kearney,27437,30787,31,25055,838076
212041278,2012,9/17/12 0:00,Pedestrian,40.813499,-96.682225,3,0,1,2055,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
212041540,2012,9/18/12 0:00,Pedestrian,40.791665,-96.67462,3,0,1,1335,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
212041635,2012,9/6/12 0:00,Cyclists,40.8261329999999,-96.706929,3,0,1,923,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
212041650,2012,9/8/12 0:00,Cyclists,40.8135679999999,-96.696909,4,0,1,1415,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
212041658,2012,9/10/12 0:00,Pedestrian,40.831634,-96.680895,3,0,1,755,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
212041704,2012,9/12/12 0:00,Cyclists,40.857992,-96.7897179999999,3,0,1,1558,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
212041823,2012,9/21/12 0:00,Pedestrian,40.805394,-96.690661,4,0,1,805,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
212041837,2012,9/12/12 0:00,Cyclists,40.791691,-96.6871869999999,3,0,1,1524,N,Cloudy,,Lancaster,Lincoln,226660,258379,31,28000,2395713
212041958,2012,9/22/12 0:00,Cyclists,40.7899559999999,-96.6632659999999,4,0,1,855,Y,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
212041981,2012,9/22/12 0:00,Cyclists,40.844295,-96.6983869999999,4,0,1,1827,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
212042277,2012,9/21/12 0:00,Cyclists,40.824455,-96.691175,4,0,1,900,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
212042284,2012,9/21/12 0:00,Pedestrian,42.599316,-97.645497,4,0,1,1130,N,Clear,,Knox,Bloomfield,1126,1028,31,5455,837886
212042430,2012,9/25/12 0:00,Cyclists,40.807462,-96.5209949999999,2,0,1,1450,N,Clear,,Lancaster,,,,,,
212042472,2012,9/14/12 0:00,Pedestrian,40.7709169999999,-96.654103,3,0,1,938,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
212042487,2012,9/15/12 0:00,Pedestrian,40.828021,-96.6823049999999,4,0,1,1844,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
212042632,2012,9/13/12 0:00,Cyclists,41.444274,-96.4780319999999,3,0,1,739,N,Clear,,Dodge,Fremont,25212,26397,31,17670,838010
212042636,2012,9/14/12 0:00,Pedestrian,40.5815959999999,-96.965508,3,0,1,657,N,Clear,,Saline,,,,,,
212042662,2012,9/11/12 0:00,Pedestrian,41.444122,-96.490132,4,0,1,1705,N,Clear,,Dodge,Fremont,25212,26397,31,17670,838010
212042664,2012,9/17/12 0:00,Pedestrian,41.9411419999999,-103.808676,3,0,1,1253,N,Clear,,Scotts Bluff,Mitchell,1831,1702,31,32410,2395359
212042674,2012,9/26/12 0:00,Cyclists,40.1406509999999,-97.17113,3,0,1,1530,N,Clear,,Jefferson,Fairbury,4316,3942,31,16410,2394728
212042757,2012,9/17/12 0:00,Cyclists,40.2078569999999,-100.631134,3,0,1,1825,N,Clear,,Red Willow,McCook,7989,7698,31,29925,2395061
212042826,2012,9/23/12 0:00,Cyclists,41.427039,-96.499284,3,0,1,1650,N,Clear,,Dodge,Fremont,25212,26397,31,17670,838010
212042867,2012,9/20/12 0:00,Cyclists,40.802466,-96.6968109999999,3,0,1,1616,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
212042908,2012,9/28/12 0:00,Cyclists,40.791629,-96.644193,3,0,1,1230,N,Cloudy,,Lancaster,Lincoln,226660,258379,31,28000,2395713
212042915,2012,9/28/12 0:00,Cyclists,40.7321949999999,-96.6082899999999,3,0,1,1645,N,Clear,,Lancaster,,,,,,
212042994,2012,9/24/12 0:00,Cyclists,41.8667469999999,-103.648435,3,0,1,1329,N,Clear,,Scotts Bluff,Scottsbluff,14887,15039,31,44245,2396559
212043060,2012,8/31/12 0:00,Cyclists,42.8258769999999,-103.017945,2,0,1,1139,N,Cloudy,,Dawes,Chadron,5642,5851,31,8605,2393793
212043152,2012,9/28/12 0:00,Pedestrian,42.7733739999999,-97.8873609999999,2,0,1,1150,N,Clear,,Knox,,,,,,
212043406,2012,10/2/12 0:00,Cyclists,40.7991919999999,-96.7027089999999,4,0,1,1843,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
212043510,2012,9/18/12 0:00,Cyclists,40.713903,-99.0800569999999,3,0,1,1355,N,Clear,,Buffalo,Kearney,27437,30787,31,25055,838076
212043523,2012,9/21/12 0:00,Cyclists,40.7844509999999,-96.690556,4,0,1,755,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
212043530,2012,9/21/12 0:00,Cyclists,40.829825,-96.644129,2,0,1,1727,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
212043532,2012,9/21/12 0:00,Pedestrian,40.8207919999999,-96.653744,4,0,1,800,N,Cloudy,,Lancaster,Lincoln,226660,258379,31,28000,2395713
212043569,2012,9/26/12 0:00,Cyclists,40.8168989999999,-96.6990229999999,3,0,1,1305,N,Cloudy,,Lancaster,Lincoln,226660,258379,31,28000,2395713
212044138,2012,10/8/12 0:00,Pedestrian,41.8685479999999,-103.667007,4,0,1,741,N,Clear,,Scotts Bluff,Scottsbluff,14887,15039,31,44245,2396559
212044199,2012,9/28/12 0:00,Pedestrian,41.150249,-100.779031,4,0,1,244,N,Clear,,Lincoln,North Platte,23933,24733,31,35000,2395260
212044259,2012,9/9/12 0:00,Pedestrian,40.5861179999999,-98.3886619999999,4,0,1,1700,N,Clear,,Adams,Hastings,24872,24907,31,21415,838051
212044299,2012,9/27/12 0:00,Pedestrian,41.431235,-97.3572819999999,3,0,1,2024,N,Clear,,Platte,Columbus,21126,22111,31,10110,837933
212044335,2012,10/9/12 0:00,Cyclists,40.747633,-96.654601,3,0,1,1550,N,Cloudy,,Lancaster,Lincoln,226660,258379,31,28000,2395713
212044571,2012,10/10/12 0:00,Pedestrian,40.936872,-98.3464079999999,3,0,1,1540,N,Clear,,Hall,Grand Island,43584,48520,31,19595,838031
212044600,2012,9/27/12 0:00,Pedestrian,40.8135979999999,-96.702821,4,0,2,1410,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
212044632,2012,10/11/12 0:00,Cyclists,40.8284659999999,-96.6441339999999,3,0,1,701,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
212044725,2012,10/11/12 0:00,Pedestrian,40.9341909999999,-98.3373749999999,2,0,1,949,N,Clear,,Hall,Grand Island,43584,48520,31,19595,838031
212045372,2012,10/3/12 0:00,Pedestrian,42.0288759999999,-97.405692,4,0,1,1615,N,Clear,,Madison,Norfolk,23403,24210,31,34615,2395248
212045399,2012,9/19/12 0:00,Pedestrian,42.026178,-97.407008,4,0,1,1620,N,Clear,,Madison,Norfolk,23403,24210,31,34615,2395248
212045476,2012,10/16/12 0:00,Cyclists,40.8030559999999,-96.7012239999999,3,0,1,1605,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
212045525,2012,10/3/12 0:00,Cyclists,40.820759,-96.685136,3,0,1,1755,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
212045600,2012,10/10/12 0:00,Pedestrian,41.432645,-97.368122,2,0,1,2008,N,Clear,,Platte,Columbus,21126,22111,31,10110,837933
212045740,2012,10/18/12 0:00,Pedestrian,40.856917,-96.704718,4,0,1,745,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
212045887,2012,10/11/12 0:00,Pedestrian,41.430259,-97.357292,3,0,1,1919,N,Clear,,Platte,Columbus,21126,22111,31,10110,837933
212046152,2012,10/20/12 0:00,Cyclists,40.9290349999999,-98.345077,2,0,2,1225,N,Clear,,Hall,Grand Island,43584,48520,31,19595,838031
212046169,2012,10/20/12 0:00,Cyclists,40.8072599999999,-96.7055739999999,3,0,1,1930,N,Cloudy,,Lancaster,Lincoln,226660,258379,31,28000,2395713
212046417,2012,10/3/12 0:00,Cyclists,40.804198,-96.7188479999999,4,0,1,1420,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
212046518,2012,10/10/12 0:00,Pedestrian,41.4331609999999,-97.3574409999999,4,0,1,1620,N,Clear,,Platte,Columbus,21126,22111,31,10110,837933
212046555,2012,10/8/12 0:00,Pedestrian,40.813318,-96.6229189999999,2,0,1,822,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
212046657,2012,10/22/12 0:00,Pedestrian,40.7670889999999,-96.653845,3,0,1,630,N,Unknown,,Lancaster,Lincoln,226660,258379,31,28000,2395713
212046751,2012,10/18/12 0:00,Cyclists,40.747742,-96.682443,3,0,1,739,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
212047424,2012,10/29/12 0:00,Pedestrian,40.821075,-96.6926189999999,4,0,1,2249,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
212047456,2012,10/13/12 0:00,Pedestrian,40.5878579999999,-98.3923669999999,4,0,1,1200,N,Cloudy,,Adams,Hastings,24872,24907,31,21415,838051
212047463,2012,10/23/12 0:00,Cyclists,40.857359,-96.696938,3,0,1,1533,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
212047494,2012,10/20/12 0:00,Pedestrian,40.841298,-96.6536849999999,2,0,1,1757,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
212047520,2012,10/24/12 0:00,Pedestrian,40.8146619999999,-96.6839779999999,3,0,1,1700,N,Cloudy,,Lancaster,Lincoln,226660,258379,31,28000,2395713
212047661,2012,10/1/12 0:00,Cyclists,40.591765,-98.3923199999999,4,0,1,745,N,Cloudy,,Adams,Hastings,24872,24907,31,21415,838051
212047987,2012,10/15/12 0:00,Pedestrian,42.457718,-98.6464529999999,4,0,2,1558,N,Clear,,Holt,O'Neill,3733,3705,31,37105,838176
212048279,2012,10/26/12 0:00,Pedestrian,40.4379649999999,-99.371363,3,0,1,1001,N,Clear,,Phelps,Holdrege,5662,5495,31,22640,838058
212048365,2012,10/25/12 0:00,Cyclists,40.810856,-96.70117,4,0,1,1505,N,Cloudy,,Lancaster,Lincoln,226660,258379,31,28000,2395713
212048379,2012,10/27/12 0:00,Cyclists,40.797915,-96.6824139999999,3,0,1,1400,N,Cloudy,,Lancaster,Lincoln,226660,258379,31,28000,2395713
212048432,2012,11/1/12 0:00,Cyclists,40.802466,-96.698266,3,0,1,1542,N,Cloudy,,Lancaster,Lincoln,226660,258379,31,28000,2395713
212048456,2012,10/31/12 0:00,Pedestrian,41.120786,-100.782707,3,0,1,2102,N,Clear,,Lincoln,North Platte,23933,24733,31,35000,2395260
212048745,2012,10/30/12 0:00,Cyclists,41.4328009999999,-96.4987359999999,4,0,1,2499,Y,Clear,,Dodge,Fremont,25212,26397,31,17670,838010
212048818,2012,11/7/12 0:00,Cyclists,40.8363289999999,-96.7203789999999,3,0,1,1723,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
212049118,2012,11/10/12 0:00,Pedestrian,40.885368,-96.6832789999999,2,0,3,1135,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
212049472,2012,11/14/12 0:00,Pedestrian,40.855449,-96.7035329999999,4,0,1,759,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
212049635,2012,11/7/12 0:00,Pedestrian,42.8730279999999,-100.550567,4,0,2,2130,N,Clear,,Cherry,Valentine,2887,2737,31,49950,2397108
212049715,2012,11/1/12 0:00,Cyclists,41.451397,-96.4973719999999,3,0,1,1300,N,Clear,,Dodge,Fremont,25212,26397,31,17670,838010
212050175,2012,11/17/12 0:00,Cyclists,40.8134439999999,-96.6801289999999,4,0,1,1513,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
212050215,2012,11/18/12 0:00,Cyclists,40.834135,-96.6249449999999,4,0,1,1655,N,Cloudy,,Lancaster,Lincoln,226660,258379,31,28000,2395713
212050247,2012,11/6/12 0:00,Pedestrian,40.6766879999999,-95.858958,1,1,0,1551,N,Clear,,Otoe,Nebraska City,7230,7289,31,33705,2395162
212050260,2012,10/17/12 0:00,Pedestrian,42.09709,-102.871988,4,0,1,1211,N,Clear,,Box Butte,Alliance,8959,8491,31,905,2393923
212050263,2012,7/13/12 0:00,Cyclists,42.097016,-102.875502,3,0,1,1630,N,Clear,,Box Butte,Alliance,8959,8491,31,905,2393923
212050371,2012,11/19/12 0:00,Pedestrian,40.813873,-96.6441729999999,4,0,1,1730,N,Cloudy,,Lancaster,Lincoln,226660,258379,31,28000,2395713
212050407,2012,11/19/12 0:00,Pedestrian,40.6215839999999,-96.9613269999999,4,0,1,1507,N,Clear,,Saline,Crete,6086,6960,31,11370,2393673
212050800,2012,11/21/12 0:00,Cyclists,40.809184,-96.7026769999999,4,0,1,1020,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
212050984,2012,11/21/12 0:00,Pedestrian,42.4669689999999,-96.414044,4,0,1,1050,N,Cloudy,,Dakota,South Sioux City,11962,13353,31,46030,2395919
212051021,2012,11/25/12 0:00,Cyclists,40.8146399999999,-96.6824179999999,3,0,1,1430,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
212051140,2012,11/9/12 0:00,Cyclists,40.8258939999999,-96.630457,3,0,1,2499,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
212051167,2012,11/12/12 0:00,Cyclists,40.81709,-96.650727,3,0,1,2030,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
212051174,2012,11/13/12 0:00,Pedestrian,40.8150899999999,-96.704051,4,0,1,1905,N,Unknown,,Lancaster,Lincoln,226660,258379,31,28000,2395713
212051273,2012,11/6/12 0:00,Pedestrian,41.4370929999999,-96.495199,4,0,1,100,N,Clear,,Dodge,Fremont,25212,26397,31,17670,838010
212051428,2012,11/18/12 0:00,Pedestrian,40.808013,-96.660154,4,0,1,1857,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
212051557,2012,11/26/12 0:00,Cyclists,41.274734,-98.9644289999999,3,0,1,1540,N,Clear,,Sherman,Loup City,996,1029,31,29470,2395773
212051603,2012,11/27/12 0:00,Pedestrian,40.822822,-97.5975229999999,2,0,1,1918,N,Clear,,York,York,8097,7766,31,54045,2397392
212051705,2012,11/28/12 0:00,Pedestrian,40.813499,-96.682225,4,0,2,701,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
212051739,2012,6/19/12 0:00,Pedestrian,42.928775,-100.787287,2,0,1,2310,N,Cloudy,,Cherry,,,,,,
212051784,2012,11/14/12 0:00,Pedestrian,40.7842709999999,-96.0919959999999,2,0,2,1802,N,Clear,,Cass,,,,,,
212051822,2012,11/28/12 0:00,Cyclists,40.791671,-96.6824469999999,4,0,1,1519,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
212051951,2012,11/29/12 0:00,Pedestrian,40.8134549999999,-96.6583899999999,3,0,1,941,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
212052509,2012,11/23/12 0:00,Pedestrian,41.1247919999999,-101.718824,2,0,1,1506,N,Cloudy,,Keith,Ogallala,5140,4737,31,35980,2395305
212052567,2012,11/28/12 0:00,Pedestrian,40.82433,-96.653751,4,0,1,1000,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
212052606,2012,11/28/12 0:00,Pedestrian,40.6279499999999,-96.951892,2,0,1,1545,N,Clear,,Saline,Crete,6086,6960,31,11370,2393673
212052848,2012,11/28/12 0:00,Pedestrian,40.805804,-96.69417,4,0,1,1549,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
212052915,2012,11/23/12 0:00,Cyclists,40.811937,-96.70117,4,0,1,1158,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
212052917,2012,10/31/12 0:00,Cyclists,40.800479,-96.7332449999999,4,0,1,1845,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
212052976,2012,12/3/12 0:00,Cyclists,40.8124839999999,-96.70287,4,0,1,1430,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
212053658,2012,11/28/12 0:00,Pedestrian,40.813445,-96.679748,4,0,1,1930,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
212054011,2012,11/30/12 0:00,Pedestrian,40.810281,-96.704091,4,0,1,1434,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
212054021,2012,12/1/12 0:00,Pedestrian,40.8172369999999,-96.7084729999999,4,0,1,2315,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
212054363,2012,12/6/12 0:00,Cyclists,40.821075,-96.6926189999999,3,0,1,1055,N,Cloudy,,Lancaster,Lincoln,226660,258379,31,28000,2395713
212054415,2012,12/13/12 0:00,Cyclists,40.814748,-96.7090989999999,3,0,1,1845,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
212054426,2012,12/14/12 0:00,Cyclists,40.940935,-98.372332,3,0,1,744,N,Clear,,Hall,Grand Island,43584,48520,31,19595,838031
212054451,2012,12/13/12 0:00,Cyclists,40.866936,-97.5872109999999,4,0,1,2230,N,Clear,,York,York,8097,7766,31,54045,2397392
212054976,2012,12/11/12 0:00,Pedestrian,40.8402749999999,-96.634589,4,0,1,1529,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
212055017,2012,12/6/12 0:00,Pedestrian,40.8091459999999,-96.6953019999999,3,0,1,1725,N,Cloudy,,Lancaster,Lincoln,226660,258379,31,28000,2395713
212055149,2012,12/18/12 0:00,Cyclists,40.7853599999999,-99.745838,4,0,1,1746,N,Clear,,Dawson,Lexington,10011,10230,31,26910,2395698
212055154,2012,12/18/12 0:00,Pedestrian,42.45823,-98.6380879999999,3,0,1,1525,N,Clear,,Holt,O'Neill,3733,3705,31,37105,838176
212056344,2012,12/19/12 0:00,Pedestrian,40.818137,-96.682287,4,0,1,730,N,Cloudy,,Lancaster,Lincoln,226660,258379,31,28000,2395713
212056346,2012,12/18/12 0:00,Cyclists,40.813599,-96.704346,4,0,1,1615,N,Unknown,,Lancaster,Lincoln,226660,258379,31,28000,2395713
212057014,2012,12/13/12 0:00,Pedestrian,40.8415919999999,-96.293349,3,0,1,1640,N,Clear,,Cass,Elmwood,668,634,31,15430,2398816
212057648,2013,1/3/13 0:00,Cyclists,40.8134519999999,-96.6551479999999,4,0,1,1305,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
212057927,2013,1/4/13 0:00,Pedestrian,40.8114229999999,-96.708528,3,0,1,1624,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
212057968,2013,1/5/13 0:00,Pedestrian,41.144128,-102.976637999999,4,0,1,1331,N,Clear,,Cheyenne,Sidney,6371,6757,31,45295,2395883
212058711,2012,12/31/12 0:00,Pedestrian,42.9974479999999,-102.554525,4,0,1,1755,N,Clear,,Sheridan,White Clay,16,10,31,52855,2393186
212058857,2013,1/11/13 0:00,Pedestrian,40.8512849999999,-96.712331,2,0,1,855,N,Cloudy,,Lancaster,Lincoln,226660,258379,31,28000,2395713
212058913,2013,1/2/13 0:00,Cyclists,41.438799,-97.375268,4,0,1,1739,Y,Clear,,Platte,Columbus,21126,22111,31,10110,837933
212059048,2013,1/13/13 0:00,Pedestrian,40.79809,-96.7020009999999,3,0,1,2155,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
212059323,2012,12/7/12 0:00,Cyclists,40.585279,-98.395116,4,0,1,1137,N,Cloudy,,Adams,Hastings,24872,24907,31,21415,838051
212059527,2013,1/9/13 0:00,Pedestrian,40.784609,-96.750771,4,0,1,1845,N,Clear,,Lancaster,,,,,,
212059757,2013,1/17/13 0:00,Pedestrian,40.8124869999999,-96.70703,2,0,1,905,N,"Fog, smog, smoke",,Lancaster,Lincoln,226660,258379,31,28000,2395713
213000016,2013,1/17/13 0:00,Pedestrian,40.755304,-96.663385,3,0,1,1757,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
213000535,2013,1/12/13 0:00,Pedestrian,40.816996,-96.70847,4,0,1,1640,N,Cloudy,,Lancaster,Lincoln,226660,258379,31,28000,2395713
213000565,2013,1/14/13 0:00,Pedestrian,40.804763,-96.710008,4,0,1,1630,N,Cloudy,,Lancaster,Lincoln,226660,258379,31,28000,2395713
213000572,2012,12/7/12 0:00,Pedestrian,40.6765899999999,-95.853459,2,0,1,1705,N,Clear,,Otoe,Nebraska City,7230,7289,31,33705,2395162
213000573,2013,1/23/13 0:00,Pedestrian,40.873451,-97.590665,4,0,1,730,N,Clear,,York,York,8097,7766,31,54045,2397392
213000875,2013,1/17/13 0:00,Pedestrian,42.82938,-103.000974,3,0,1,1139,N,Clear,,Dawes,Chadron,5642,5851,31,8605,2393793
213001046,2013,1/21/13 0:00,Cyclists,40.785527,-96.7160779999999,3,0,1,415,N,Snow,,Lancaster,Lincoln,226660,258379,31,28000,2395713
213001059,2013,1/25/13 0:00,Pedestrian,40.8092169999999,-96.708528,4,0,1,1245,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
213001122,2013,1/25/13 0:00,Pedestrian,40.8039449999999,-96.682377,2,0,1,1515,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
213001324,2012,6/14/12 0:00,Cyclists,40.7686459999999,-96.672668,3,0,1,1300,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
213001325,2012,6/15/12 0:00,Cyclists,40.8113689999999,-96.7040829999999,4,0,1,1623,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
213001585,2013,1/29/13 0:00,Cyclists,40.805655,-96.6864149999999,3,0,1,1245,N,Cloudy,,Lancaster,Lincoln,226660,258379,31,28000,2395713
213001880,2013,1/19/13 0:00,Pedestrian,40.6621609999999,-96.1791269999999,3,0,3,1122,N,Clear,,Otoe,Syracuse,1767,1942,31,48235,2396024
213002137,2013,2/1/13 0:00,Cyclists,41.8603329999999,-103.662762,4,0,1,1141,N,Clear,,Scotts Bluff,Scottsbluff,14887,15039,31,44245,2396559
213002355,2013,1/27/13 0:00,Pedestrian,40.792093,-96.689594,4,0,1,2226,N,"Fog, smog, smoke",,Lancaster,Lincoln,226660,258379,31,28000,2395713
213002570,2013,2/5/13 0:00,Pedestrian,40.8091739999999,-96.7011899999999,3,0,1,1100,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
213003059,2013,1/29/13 0:00,Pedestrian,40.532161,-96.020899,1,1,0,1145,N,Cloudy,,Otoe,Talmage,268,233,31,48305,2399949
213003306,2013,1/29/13 0:00,Pedestrian,40.920383,-98.3680209999999,2,0,1,614,N,Clear,,Hall,Grand Island,43584,48520,31,19595,838031
213003321,2013,1/8/13 0:00,Pedestrian,40.020952,-98.0634629999999,2,0,1,1845,Y,Clear,,Nuckolls,Superior,2055,1957,31,47815,2396009
213003422,2013,2/7/13 0:00,Pedestrian,40.8445729999999,-96.634494,4,0,1,700,N,Cloudy,,Lancaster,Lincoln,226660,258379,31,28000,2395713
213003944,2013,2/13/13 0:00,Cyclists,40.81474,-96.7026259999999,3,0,1,1500,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
213004006,2013,2/5/13 0:00,Pedestrian,40.820647,-96.630133,1,1,0,654,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
213004094,2013,2/14/13 0:00,Cyclists,40.783372,-96.644203,3,0,1,1703,N,Cloudy,,Lancaster,Lincoln,226660,258379,31,28000,2395713
